General Applications,Simulation and Emulation of Communication Networks,"CLASS Simulation of Real Time, Highly Compressed Video Transmission Through an Interference Limited Environment",1989,Dennis Lai
General Applications,Simulation and Emulation of Communication Networks,"CLASS Simulation of Real Time, Highly Compressed Video Transmission Through an Interference Limited Environment",1989,James Wang
General Applications,Simulation and Emulation of Communication Networks,The Use of Modelling in Long-Range Computer Communications Network Planning,1989,Ronald K. Leighton
General Applications,Combined Techniques of Simulation and AI in System Analysis,Simulated Real-Time Intersection Signal Control,1989,Edmond Chin-Ping Chang
General Applications,Combined Techniques of Simulation and AI in System Analysis,An Integrated Simulation Approach for Design and Analysis of Timber Harvesting Systems,1989,Sabah U. Randhawa
General Applications,Combined Techniques of Simulation and AI in System Analysis,An Integrated Simulation Approach for Design and Analysis of Timber Harvesting Systems,1989,Eldon D. Olsen
General Applications,Combined Techniques of Simulation and AI in System Analysis,Reasoning in Time and Space: Issues in Interfacing a Graphic Computer Simulation with an Expert System for an Intelligent Simulation Training System,1989,Leslie D. Interrante
General Applications,Combined Techniques of Simulation and AI in System Analysis,Reasoning in Time and Space: Issues in Interfacing a Graphic Computer Simulation with an Expert System for an Intelligent Simulation Training System,1989,John F. Biegel
General Applications,Medical Administration and Services,Simulation Modeling for Emergency Medical Service Systems,1989,Wafik H. Iskander
General Applications,Medical Administration and Services,Discrete Simulation Application - Scheduling Staff for the Emergency Room,1989,Arvind P. Kumar
General Applications,Medical Administration and Services,Discrete Simulation Application - Scheduling Staff for the Emergency Room,1989,Rajiv Kapur
General Applications,Medical Administration and Services,Computer Simulation as a Method for Selecting Nurse Staffing Levels in Hospitals,1989,Mary Lynn McHugh
Late Arrival,,Simulation with PCModel,1989,Young G. Chung
Late Arrival,,Simulation with PCModel,1989,David A. White
Keynote Address,,"Simulation, Technology, and the Decision Process",1990,Philip J. Kiviat
Introductory and Advanced Tutorials,,Perspectives on Simulation Using GPSS,1990,Thomas J. Schriber
Introductory and Advanced Tutorials,,Introduction to Simulation,1990,Arne Thesen
Introductory and Advanced Tutorials,,Introduction to Simulation,1990,Laurel E. Travis
Introductory and Advanced Tutorials,,Artificial Intelligence and Simulation (Tutorial),1990,Jeff Rothenberg
Introductory and Advanced Tutorials,,Guidelines for Successful Simulation Studies,1990,Osman Balci
Introductory and Advanced Tutorials,,Design and Analysis of Simulation Experiments for Manufacturing Applications,1990,Averill M. Law
Introductory and Advanced Tutorials,,Parallel Simulation Using the Time Warp Operating System,1990,Peter L. Reiher
Introductory and Advanced Tutorials,,Smoothing Time Series for Input and Output Analysis in System Simulation Experiments,1990,Peter A. W. Lewis
Introductory and Advanced Tutorials,,Smoothing Time Series for Input and Output Analysis in System Simulation Experiments,1990,James G. Stevens
Introductory and Advanced Tutorials,,Output Analysis for Simulation,1990,Andrew F. Seila
Introductory and Advanced Tutorials,,A Five Level Hierarchy for the Management of Simulation Models,1990,François E. Cellier
Introductory and Advanced Tutorials,,A Five Level Hierarchy for the Management of Simulation Models,1990,Qingsu Wang
Introductory and Advanced Tutorials,,A Five Level Hierarchy for the Management of Simulation Models,1990,Bernard P. Zeigler
Software and Modelware Tutorials,,Special Purpose Simulator Development,1990,Marvin S. Seppanen
Software and Modelware Tutorials,,SLAM II Tutorial,1990,Jean J. O'Reilly
Software and Modelware Tutorials,,SLAM II Tutorial,1990,James P. Whitford
Software and Modelware Tutorials,,Introduction to SLAMSYSTEM,1990,William R. Lilegdon
Software and Modelware Tutorials,,Introduction to SLAMSYSTEM,1990,Julie N. Ehrlich
Software and Modelware Tutorials,,Simulation Modeling and Analysis with INSIGHT: A Tutorial,1990,Stephen D. Roberts
Software and Modelware Tutorials,,Simulation Modeling and Analysis with INSIGHT: A Tutorial,1990,Mary Ann Flanigan
Software and Modelware Tutorials,,Modeling Efficiently with GPSS/H,1990,Robert C. Crain
Software and Modelware Tutorials,,Modeling Efficiently with GPSS/H,1990,Daniel T. Brunner
Software and Modelware Tutorials,,AutoMod II,1990,Van B. Norman
Software and Modelware Tutorials,,Simulation and Animation with SIMNET II and ISES,1990,Hamdy A. Taha
Software and Modelware Tutorials,,Simulation and Animation with SIMNET II and ISES,1990,R. B. Taylor
Software and Modelware Tutorials,,Simulation and Animation with SIMNET II and ISES,1990,Nazar A. Younis
Software and Modelware Tutorials,,Proof: The General Purpose Animator,1990,Nancy J. Earle
Software and Modelware Tutorials,,Proof: The General Purpose Animator,1990,Daniel T. Brunner
Software and Modelware Tutorials,,Proof: The General Purpose Animator,1990,James O. Henriksen
Software and Modelware Tutorials,,Introduction to SIMAN,1990,David T. Sturrock
Software and Modelware Tutorials,,Introduction to SIMAN,1990,C. Dennis Pegden
Software and Modelware Tutorials,,A Brief SIMSCRIPT II.5 Tutorial,1990,William J. Garrison
Software and Modelware Tutorials,,"MODSIM II - A Modular, Objective-Oriented Language",1990,Ron Belanger
Software and Modelware Tutorials,,Computer Animation with Cinema,1990,Jacob P. Poorte
Software and Modelware Tutorials,,Computer Animation with Cinema,1990,Deborah A. Davis
Software and Modelware Tutorials,,ProModelPC Tutorial,1990,Charles R. Harrell
Software and Modelware Tutorials,,ProModelPC Tutorial,1990,Ken Tumay
Software and Modelware Tutorials,,NETWORK II.5 Tutorial: Network Modeling Without Programming,1990,William J. Garrison
Software and Modelware Tutorials,,Introduction to SIMFACTORY II.5,1990,John Goble
Software and Modelware Tutorials,,A Tutorial on GENETIK Simulation and Scheduling,1990,Kieran Concannon
Software and Modelware Tutorials,,A Tutorial on GENETIK Simulation and Scheduling,1990,Paul Becker
Software and Modelware Tutorials,,Tutorial: Scheduling Manufacturing Systems with FACTOR,1990,Douglas G. MacFarland
Software and Modelware Tutorials,,Tutorial: Scheduling Manufacturing Systems with FACTOR,1990,Mary E. Grant
Software and Modelware Tutorials,,A Tutorial Introduction to Object-Oriented Simulation and Sim++,1990,Greg Lomow
Software and Modelware Tutorials,,A Tutorial Introduction to Object-Oriented Simulation and Sim++,1990,Dirk Baezner
Software and Modelware Tutorials,,Introduction to Process-Oriented Simulation and CSIM,1990,Herbert D. Schwetman
Software and Modelware Tutorials,,Simulation Graphical Modeling and Analysis (SIGMA) Tutorial,1990,Lee W. Schruben
Software and Modelware Tutorials,,Introduction to the General Simulation System GSS and Its Application to Communications Systems,1990,Naeem Malik
Software and Modelware Tutorials,,Modeling Manufacturing Systems Using MANUPLAN and SIMSTARTER - A Tutorial,1990,Rajan Suri
Software and Modelware Tutorials,,Modeling Manufacturing Systems Using MANUPLAN and SIMSTARTER - A Tutorial,1990,Dianne Derleth
Software and Modelware Tutorials,,Modeling Manufacturing Systems Using MANUPLAN and SIMSTARTER - A Tutorial,1990,Michael Tomsicek
Software and Modelware Tutorials,,A Tutorial on WITNESS,1990,Charles Murgiano
Software and Modelware Tutorials,,A Tutorial on UniFit II: A System for Total Support of Simulation Input Modeling,1990,Stephen G. Vincent
Software and Modelware Tutorials,,A Tutorial on UniFit II: A System for Total Support of Simulation Input Modeling,1990,Averill M. Law
Focus Sessions,Parallel Simulation,"A ""Conservative"" Approach to Parallelizing the Sharks World Simulation",1990,David M. Nicol
Focus Sessions,Parallel Simulation,"A ""Conservative"" Approach to Parallelizing the Sharks World Simulation",1990,Scott E. Riffe
Focus Sessions,Parallel Simulation,Parallel Simulation of the Sharks World Problem,1990,Rajive L. Bagrodia
Focus Sessions,Parallel Simulation,Parallel Simulation of the Sharks World Problem,1990,Wen-Toh Liao
Focus Sessions,Parallel Simulation,A Time Warp Implementation of Sharks World,1990,Matthew T. Presley
Focus Sessions,Parallel Simulation,A Time Warp Implementation of Sharks World,1990,Peter L. Reiher
Focus Sessions,Parallel Simulation,A Time Warp Implementation of Sharks World,1990,Steven Bellenot
Focus Sessions,AI: What Simulationists Really Need to Know (Panel),AI: What Simulationists Really Need to Know (Panel),1990,David P. Miller
Focus Sessions,AI: What Simulationists Really Need to Know (Panel),AI: What Simulationists Really Need to Know (Panel),1990,Jeff Rothenberg
Focus Sessions,AI: What Simulationists Really Need to Know (Panel),AI: What Simulationists Really Need to Know (Panel),1990,David W. Franke
Focus Sessions,AI: What Simulationists Really Need to Know (Panel),AI: What Simulationists Really Need to Know (Panel),1990,Paul A. Fishwick
Focus Sessions,AI: What Simulationists Really Need to Know (Panel),AI: What Simulationists Really Need to Know (Panel),1990,R. James Firby
Focus Sessions,Software Engineering and Simulation: Mutual Contributions,A Simulation for Combat Systems Development and Acceptance Testing,1990,Thad J. Janowiak
Focus Sessions,Software Engineering and Simulation: Mutual Contributions,A Functional Approach to Simulation Programming,1990,Adrienne Bloss
Focus Sessions,Software Engineering and Simulation: Mutual Contributions,The Runtime Creation of Code for Printing Simulation Output,1990,John H. Reynolds
Focus Sessions,Trends and Expectations of the Use of Simulation Within DoD,Defense Science Board Recommendations: An Examination of Defense Policy on the Use of Modeling and Simulation,1990,Barry M. Horowitz
Focus Sessions,Trends and Expectations of the Use of Simulation Within DoD,"Simulation for Design, Test and Evaluation, and Training: Reconciling the Differences",1990,Ronald G. Hughes
Focus Sessions,Trends and Expectations of the Use of Simulation Within DoD,Future Real-Time Testing and Evaluation Computing Environments,1990,Douglas R. Goodman
Focus Sessions,Trends and Expectations of the Use of Simulation Within DoD,Future Real-Time Testing and Evaluation Computing Environments,1990,Robert G. Enk
Focus Sessions,A Dynamic View of Simulation Support Environments,Integrated Support Environments for Simulation Modelling,1990,David W. Balmer
Focus Sessions,A Dynamic View of Simulation Support Environments,Integrated Support Environments for Simulation Modelling,1990,Ray J. Paul
Focus Sessions,A Dynamic View of Simulation Support Environments,Proving Temporal Properties of Hybrid Systems,1990,Sanjai Narain
Focus Sessions,A Dynamic View of Simulation Support Environments,Proving Temporal Properties of Hybrid Systems,1990,Jeff Rothenberg
Focus Sessions,A Dynamic View of Simulation Support Environments,Model Generation Issues in a Simulation Support Environment,1990,Osman Balci
Focus Sessions,A Dynamic View of Simulation Support Environments,Model Generation Issues in a Simulation Support Environment,1990,Richard E. Nance
Focus Sessions,A Dynamic View of Simulation Support Environments,Model Generation Issues in a Simulation Support Environment,1990,E. Joseph Derrick
Focus Sessions,A Dynamic View of Simulation Support Environments,Model Generation Issues in a Simulation Support Environment,1990,Ernest H. Page
Focus Sessions,A Dynamic View of Simulation Support Environments,Model Generation Issues in a Simulation Support Environment,1990,John L. Bishop
Analysis Methodology,General Monte Carlo Methods,Lattice Structure of Pseudorandom Sequences from Shift-Register Generators,1990,Shu Tezuka
Analysis Methodology,General Monte Carlo Methods,Solving Product From Stochastic Networks with Monte Carlo Summation,1990,Keith W. Ross
Analysis Methodology,General Monte Carlo Methods,Solving Product From Stochastic Networks with Monte Carlo Summation,1990,Jie Wang
Analysis Methodology,General Monte Carlo Methods,Sequential Bayesian Analysis of Simulation Experiments,1990,Jorge Haddock
Analysis Methodology,General Monte Carlo Methods,Sequential Bayesian Analysis of Simulation Experiments,1990,Thomas R. Willemain
Analysis Methodology,Multivariate Methods for Design and Analysis,Power Comparisons for the Multivariate Batch-Means Method,1990,John M. Charnes
Analysis Methodology,Multivariate Methods for Design and Analysis,Batch-Size Effects on Simulation Optimization Using Multiple Comparisons with the Best,1990,Lynne Goldsman
Analysis Methodology,Multivariate Methods for Design and Analysis,Batch-Size Effects on Simulation Optimization Using Multiple Comparisons with the Best,1990,Barry L. Nelson
Analysis Methodology,Multivariate Methods for Design and Analysis,Characterizing Distribution of Discrete Bivariate Random Variables for Simulation and Evaluation of Solution Methods,1990,Bridget A. Moore
Analysis Methodology,Multivariate Methods for Design and Analysis,Characterizing Distribution of Discrete Bivariate Random Variables for Simulation and Evaluation of Solution Methods,1990,Jeffrey A. Peterson
Analysis Methodology,Multivariate Methods for Design and Analysis,Characterizing Distribution of Discrete Bivariate Random Variables for Simulation and Evaluation of Solution Methods,1990,Charles H. Reilly
Analysis Methodology,Analysis Issues in Manufacturing Simulations,The Application of Experimental Design to the Analysis of Semiconductor Manufacturing Lines,1990,Sarah J. Wood
Analysis Methodology,Analysis Issues in Manufacturing Simulations,The Application of Experimental Design to the Analysis of Semiconductor Manufacturing Lines,1990,Peter D. Welch
Analysis Methodology,Analysis Issues in Manufacturing Simulations,Using Experimental Design to Improve the Efficiency of Simulation Modeling - A Manufacturing Perspective,1990,Steve Hatami
Analysis Methodology,Analysis Issues in Manufacturing Simulations,Using Experimental Design to Improve the Efficiency of Simulation Modeling - A Manufacturing Perspective,1990,Earl Cowley
Analysis Methodology,Analysis Issues in Manufacturing Simulations,Using Experimental Design to Improve the Efficiency of Simulation Modeling - A Manufacturing Perspective,1990,Cynthia Morey
Analysis Methodology,Analysis Issues in Manufacturing Simulations,Models of Random Machine Downtimes for Simulation,1990,Averill M. Law
Analysis Methodology,Improving Efficiency in Simulation Experiments,Sensitivity Analysis with Regard to Capacity Expansion in Network Flow Simulation,1990,Christos Alexopoulos
Analysis Methodology,Improving Efficiency in Simulation Experiments,Sensitivity Analysis with Regard to Capacity Expansion in Network Flow Simulation,1990,George S. Fishman
Analysis Methodology,Improving Efficiency in Simulation Experiments,Control Variates for Stochastic Network Simulation,1990,Thanos N. Avramidis
Analysis Methodology,Improving Efficiency in Simulation Experiments,Control Variates for Stochastic Network Simulation,1990,James R. Wilson
Analysis Methodology,Improving Efficiency in Simulation Experiments,Fitting Parametric Models By Conditional Simulation,1990,Russell C. H. Cheng
Analysis Methodology,Experimental Designs for Simulation,Some Optimal Simulation Designs for Estimating Quadratic Response Surface Functions,1990,Joan M. Donohue
Analysis Methodology,Experimental Designs for Simulation,Some Optimal Simulation Designs for Estimating Quadratic Response Surface Functions,1990,Ernest C. Houck
Analysis Methodology,Experimental Designs for Simulation,Some Optimal Simulation Designs for Estimating Quadratic Response Surface Functions,1990,Raymond H. Myers
Analysis Methodology,Experimental Designs for Simulation,Statistics and Deterministic Simulation Models: Why Not?,1990,Jack P. C. Kleijnen
Analysis Methodology,Experimental Designs for Simulation,Heuristic Diagnostics for the Presence of Pure Error in Computer Simulation Models,1990,Jeffrey D. Tew
Analysis Methodology,Experimental Designs for Simulation,Heuristic Diagnostics for the Presence of Pure Error in Computer Simulation Models,1990,Marnita C. Crenshaw
Analysis Methodology,Response-Surface Related Models,Initial Transient Effects in the Frequency Domain,1990,Douglas J. Morrice
Analysis Methodology,Response-Surface Related Models,Initial Transient Effects in the Frequency Domain,1990,Lee W. Schruben
Analysis Methodology,Response-Surface Related Models,Initial Transient Effects in the Frequency Domain,1990,Sheldon H. Jacobson
Analysis Methodology,Response-Surface Related Models,System Identification Using Frequency Domain Methodology,1990,Arnold Buss
Analysis Methodology,Response-Surface Related Models,A New Algorithm for Stochastic Optimization,1990,Sigrun Andradottir
Analysis Methodology,Simulation Optimization,Use of Common Random Numbers in Comparing Alternatives,1990,Gordon M. Clark
Analysis Methodology,Simulation Optimization,Finite-Time Behavior of Two Simulation Optimization Algorithms,1990,Ying Tat Leung
Analysis Methodology,Simulation Optimization,Finite-Time Behavior of Two Simulation Optimization Algorithms,1990,Rajan Suri
Analysis Methodology,Simulation Optimization,Bias Properties of Infinitesimal Perturbation Analysis for Multi-Server Queues,1990,Michael C. Fu
Analysis Methodology,Simulation Optimization,Bias Properties of Infinitesimal Perturbation Analysis for Multi-Server Queues,1990,Jian-Qiang Hu
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,W. David Kelton
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,Bennett L. Fox
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,Mark E. Johnson
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,Averill M. Law
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,Bruce W. Schmeiser
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,James R. Wilson
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,John P. Meszaros
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,Cynthia L. Morey
Analysis Methodology,Alternative Approaches for Specifying Input Distributions and Processes (Panel),Alternative Approaches for Specifying Input Distributions and Processes (Panel),1990,Cynthia L. Morey
Analysis Methodology,Simulation Output Analysis,Single-Replication Simulation,1990,David Goldsman
Analysis Methodology,Simulation Output Analysis,Single-Replication Simulation,1990,James J. Swain
Analysis Methodology,Simulation Output Analysis,Single-Replication Simulation,1990,David Withers
Analysis Methodology,Simulation Output Analysis,Simulation and Regression: Dealing with the Assumption of a Common Error Variance,1990,Peter D. Welch
Analysis Methodology,Simulation Output Analysis,Overlapping Batch Statistics,1990,Bruce W. Schmeiser
Analysis Methodology,Simulation Output Analysis,Overlapping Batch Statistics,1990,Thanos N. Avramidis
Analysis Methodology,Simulation Output Analysis,Overlapping Batch Statistics,1990,Sherif Hashem
Modeling Methodology,Using Artificial Intelligence,The Role of Polymorphism in Class Evolution in the Devs-Scheme Environment,1990,Tag Gon Kim
Modeling Methodology,Using Artificial Intelligence,Applying Knowledge-Based System Design and Simulation in Information System Requirements Determination,1990,Kung-Chao Liu
Modeling Methodology,Using Artificial Intelligence,Applying Knowledge-Based System Design and Simulation in Information System Requirements Determination,1990,Jerzy W. Rozenblit
Modeling Methodology,Using Artificial Intelligence,Expert Simulation System Based on a Relational Database,1990,Robert E. Shannon
Modeling Methodology,Using Artificial Intelligence,Expert Simulation System Based on a Relational Database,1990,Martha A. Centeno
Modeling Methodology,Distributed Simulation Systems,A Unified Distributed Simulation System,1990,Jeff McAffer
Modeling Methodology,Distributed Simulation Systems,Distributed Simulation: No Special Tools Required,1990,Frank Paterra
Modeling Methodology,Distributed Simulation Systems,Distributed Simulation: No Special Tools Required,1990,C. Michael Overstreet
Modeling Methodology,Distributed Simulation Systems,Distributed Simulation: No Special Tools Required,1990,Kurt Maly
Modeling Methodology,Distributed Simulation Systems,An Approach Towards Distributed Simulation of Timed Petri Nets,1990,Devendra Kumar
Modeling Methodology,Distributed Simulation Systems,An Approach Towards Distributed Simulation of Timed Petri Nets,1990,Saad Harous
Modeling Methodology,Problems in Parallel and Distributed Simulation,Simultaneous Events and Distributed Simulation,1990,Bruce A. Cota
Modeling Methodology,Problems in Parallel and Distributed Simulation,Simultaneous Events and Distributed Simulation,1990,Robert G. Sargent
Modeling Methodology,Problems in Parallel and Distributed Simulation,Time-Based Performance Evaluation of Protocols for Distributed Systems: An Alternative to Message Counting,1990,Phil Kearns
Modeling Methodology,Problems in Parallel and Distributed Simulation,Time-Based Performance Evaluation of Protocols for Distributed Systems: An Alternative to Message Counting,1990,Jeffrey E. Payne
Modeling Methodology,Problems in Parallel and Distributed Simulation,Restructuring Networks to Avoid Deadlocks in Parallel Simulations,1990,Christopher H. Nevison
Modeling Methodology,Interactive Simulation (Panel),Interactive Simulation (Panel),1990,Charles R. Standridge
Modeling Methodology,Interactive Simulation (Panel),Interactive Simulation (Panel),1990,Kenneth M. Marwiczak
Modeling Methodology,Interactive Simulation (Panel),Interactive Simulation (Panel),1990,Deborah A. Davis
Modeling Methodology,Interactive Simulation (Panel),Interactive Simulation (Panel),1990,Kenneth J. Musselman
Modeling Methodology,Interactive Simulation (Panel),Interactive Simulation (Panel),1990,Daniel T. Brunner
Modeling Methodology,Graphical Representation,Simulation Modelling Support Via Network Based Concepts,1990,Stephen C. Mathewson
Modeling Methodology,Graphical Representation,Analysis of Markov Chains Using Simulation Graph Models,1990,Enver Yücesan
Modeling Methodology,Graphical Representation,A Framework for Reusability Using Graph-Based Models,1990,Dana L. Wyatt
Modeling Methodology,Object-Oriented Influences,Experiences in Developing an Object-Oriented Modeling Environment for Manufacturing Systems,1990,Chuda B. Basnet
Modeling Methodology,Object-Oriented Influences,Experiences in Developing an Object-Oriented Modeling Environment for Manufacturing Systems,1990,Phillip A. Farrington
Modeling Methodology,Object-Oriented Influences,Experiences in Developing an Object-Oriented Modeling Environment for Manufacturing Systems,1990,David B. Pratt
Modeling Methodology,Object-Oriented Influences,Experiences in Developing an Object-Oriented Modeling Environment for Manufacturing Systems,1990,Manjunath Karnath
Modeling Methodology,Object-Oriented Influences,Experiences in Developing an Object-Oriented Modeling Environment for Manufacturing Systems,1990,S. Cem Karacal
Modeling Methodology,Object-Oriented Influences,Experiences in Developing an Object-Oriented Modeling Environment for Manufacturing Systems,1990,Terrence G. Beaumariage
Modeling Methodology,Object-Oriented Influences,Object Oriented Programming Languages for Developing Simulation-Related Software,1990,Timothy Thomasma
Modeling Methodology,Object-Oriented Influences,Object Oriented Programming Languages for Developing Simulation-Related Software,1990,James Madsen
Modeling Methodology,Object-Oriented Influences,Computational Mechanics Solvers Based on Object-Oriented Design Principles,1990,Joseph Whitesell
Modeling Methodology,Object-Oriented Influences,Computational Mechanics Solvers Based on Object-Oriented Design Principles,1990,John D. Reid
Modeling Methodology,Visual Simulation,Object Oriented Visual Interactive Simulation,1990,Ranko Vujosevic
Modeling Methodology,Visual Simulation,Hierarchical Modeling in a Graphical Simulation System,1990,Robert F. Gordon
Modeling Methodology,Visual Simulation,Hierarchical Modeling in a Graphical Simulation System,1990,Edward A. MacNair
Modeling Methodology,Visual Simulation,Hierarchical Modeling in a Graphical Simulation System,1990,Kurtiss J. Gordon
Modeling Methodology,Visual Simulation,Hierarchical Modeling in a Graphical Simulation System,1990,James F. Kurose
Modeling Methodology,Visual Simulation,General Purpose Visual Simulation System: A Functional Description,1990,John L. Bishop
Modeling Methodology,Visual Simulation,General Purpose Visual Simulation System: A Functional Description,1990,Osman Balci
Modeling Methodology,Qualitative Simulation,Fuzzy Set Methods for Qualitative and Natural Language Oriented Simulation,1990,Paul A. Fishwick
Modeling Methodology,Qualitative Simulation,Accuracy in Qualitative Descriptions of Behaviour,1990,Tony Morgan
Modeling Methodology,Qualitative Simulation,Fuzzy Measures in Inductive Reasoning,1990,DongHui Li
Modeling Methodology,Qualitative Simulation,Fuzzy Measures in Inductive Reasoning,1990,François E. Cellier
Modeling Methodology,Custom Simulations,A Fast Simulation Approach for Tandem Queueing Systems,1990,Liang Chen
Modeling Methodology,Custom Simulations,A Fast Simulation Approach for Tandem Queueing Systems,1990,Chien-Liang Chen
Modeling Methodology,Custom Simulations,Template Based Simulators: An Example from Manufacturing,1990,Arne Thesen
Modeling Methodology,Custom Simulations,A Generalized Reliability Block Diagram (RBD) Simulation,1990,Kerry D. Figiel
Modeling Methodology,Custom Simulations,A Generalized Reliability Block Diagram (RBD) Simulation,1990,Dileep R. Sule
Manufacturing Applications,Electronics Manufacturing,Electronic Manufacturing Cell Design Using PC-Based Modeling and Simulation Tools,1990,Ravindra Gujar
Manufacturing Applications,Electronics Manufacturing,Electronic Manufacturing Cell Design Using PC-Based Modeling and Simulation Tools,1990,Paul Desruelle
Manufacturing Applications,Electronics Manufacturing,Electronic Manufacturing Cell Design Using PC-Based Modeling and Simulation Tools,1990,Randall Hammer
Manufacturing Applications,Electronics Manufacturing,Simulation: The Small Manufacturer's Unknown Need,1990,Walter J. Trybula
Manufacturing Applications,Electronics Manufacturing,"A Flexible Simulation Framework for Evaluating Multi-Level, Heuristic-Based Production Control Strategies",1990,G. Don Taylor  Jr.
Manufacturing Applications,Financial Simulations,The Representation of Accounting Data in Industrial Simulation,1990,Craig McLanahan
Manufacturing Applications,Financial Simulations,The Representation of Accounting Data in Industrial Simulation,1990,Michael G. Ketcham
Manufacturing Applications,Financial Simulations,Financial Simulation: Combining Cost Information in Systems Analysis,1990,Michael J. O'Loughlin
Manufacturing Applications,Financial Simulations,Financial Simulation: Combining Cost Information in Systems Analysis,1990,Mary K. Driskell
Manufacturing Applications,Financial Simulations,Financial Simulation: Combining Cost Information in Systems Analysis,1990,Gregory Diehl
Manufacturing Applications,Financial Simulations,Simultaneous Cost and Production Analysis of Manufacturing Systems,1990,David P. Christy
Manufacturing Applications,Financial Simulations,Simultaneous Cost and Production Analysis of Manufacturing Systems,1990,George B. Kleindorfer
Manufacturing Applications,Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),1990,John S. Zuk
Manufacturing Applications,Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),1990,George B. Kleindorfer
Manufacturing Applications,Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),1990,Robert D. Moore
Manufacturing Applications,Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),1990,William B. Nordgren
Manufacturing Applications,Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),Effective Cost Modeling on the Factory Floor: Taking Simulation to the Bottom Line (Panel),1990,Don T. Phillips
Manufacturing Applications,Real-Time Application of Simulation,"Implementation Issues Using Simulation for Real-Time Scheduling, Control, and Monitoring",1990,Catherine M. Harmonosky
Manufacturing Applications,Real-Time Application of Simulation,A Simulation-Based Work Order Release Mechanism for a Flexible Manufacturing System,1990,Daniel J. Muller
Manufacturing Applications,Real-Time Application of Simulation,A Simulation-Based Work Order Release Mechanism for a Flexible Manufacturing System,1990,John K. Jackman
Manufacturing Applications,Real-Time Application of Simulation,A Simulation-Based Work Order Release Mechanism for a Flexible Manufacturing System,1990,Charles Fitzwater
Manufacturing Applications,Real-Time Application of Simulation,Towards a Realtime Knowledge-Based Simulation System for Diagnosing Machine Tool Failure,1990,S. Manivannan
Manufacturing Applications,Real-Time Application of Simulation,Towards a Realtime Knowledge-Based Simulation System for Diagnosing Machine Tool Failure,1990,Jerry Banks
Manufacturing Applications,Simulation-Based Scheduling Systems,A Simulation Model for Production Scheduling of a Facility in a Process Industry,1990,Todd A. Barnes
Manufacturing Applications,Simulation-Based Scheduling Systems,A Simulation Model for Production Scheduling of a Facility in a Process Industry,1990,L. Leslie Gardner
Manufacturing Applications,Simulation-Based Scheduling Systems,Near-Term Distributed Simulation of Apparel Manufacturing,1990,Roy P. Pargas
Manufacturing Applications,Simulation-Based Scheduling Systems,Near-Term Distributed Simulation of Apparel Manufacturing,1990,John C. Peck
Manufacturing Applications,Simulation-Based Scheduling Systems,Near-Term Distributed Simulation of Apparel Manufacturing,1990,Prashant K. Khambekar
Manufacturing Applications,Simulation-Based Scheduling Systems,Near-Term Distributed Simulation of Apparel Manufacturing,1990,Satish K. Dharmaraj
Manufacturing Applications,Simulation-Based Scheduling Systems,A Methodology for Development of Simulation Based Production Schedule Generation Systems,1990,Knud Erik Wichmann
Manufacturing Applications,Medium to High Volume Production Systems,ALSS II: The Advanced Assembly Line System Simulator,1990,Marvin S. Seppanen
Manufacturing Applications,Medium to High Volume Production Systems,Data Requirements for Analysis of Manufacturing Systems Using Computer Simulation,1990,Steve Hatami
Manufacturing Applications,Medium to High Volume Production Systems,Simulation of a New Cellular Manufacturing Facility for the SSC Particle Accelerator,1990,David R. Kalasky
Manufacturing Applications,Flexible and Cellular Manufacturing,Using Computer Simulation to Compare Tool Delivery Systems in an FMC,1990,Eric P. Hedlund
Manufacturing Applications,Flexible and Cellular Manufacturing,Using Computer Simulation to Compare Tool Delivery Systems in an FMC,1990,Wayne J. Davis
